geneId	symbol
ENSMUSG00000107271.3	BC028471
ENSMUSG00000076609.2	Igkc
ENSMUSG00000101366.1	Gm28147
ENSMUSG00000030147.12	Clec4b1
ENSMUSG00000101818.1	Gm28269
ENSMUSG00000106233.1	Mir509
ENSMUSG00000101546.1	Gm28747
ENSMUSG00000042079.13	Hnrnpf
ENSMUSG00000089589.1	Gm23343
ENSMUSG00000093768.1	Gm20650
ENSMUSG00000022263.9	Trio
ENSMUSG00000106201.1	Gm7815
ENSMUSG00000093920.2	Olfr463
ENSMUSG00000076143.1	Mir708
ENSMUSG00000105658.1	Gm43531
ENSMUSG00000077777.1	Gm22372
ENSMUSG00000100918.1	Gm19224
ENSMUSG00000051977.14	Prdm9
ENSMUSG00000103350.1	Gm37596
ENSMUSG00000043089.6	Mmp1a
ENSMUSG00000106390.1	Gm5551
ENSMUSG00000088022.1	Gm22146
ENSMUSG00000110274.1	Gm45333
ENSMUSG00000095876.1	Gm25933
ENSMUSG00000105811.1	Gm42707
ENSMUSG00000088538.1	Gm23276
ENSMUSG00000096381.1	Gm25354
ENSMUSG00000054737.11	Zfp182
ENSMUSG00000087314.1	Prkag2os2
ENSMUSG00000112332.1	RP24-366H8.3
ENSMUSG00000105093.1	Gm17815
ENSMUSG00000065800.1	Gm23042
ENSMUSG00000038544.14	Inip
ENSMUSG00000065536.2	Mir98
ENSMUSG00000076666.2	Ighv14-4
ENSMUSG00000025192.13	Entpd7
ENSMUSG00000102191.1	Gm36569
ENSMUSG00000095851.1	Gm22617
ENSMUSG00000020374.16	Rasgef1c
ENSMUSG00000077575.1	Gm24888
ENSMUSG00000029461.17	Fam168a
ENSMUSG00000067047.4	Olfr719-ps
ENSMUSG00000088014.1	Gm23743
ENSMUSG00000040661.6	Rad54l2
ENSMUSG00000049907.8	Rasl11b
ENSMUSG00000109454.1	Gm34783
ENSMUSG00000081900.1	Gm14985
ENSMUSG00000096794.2	Olfr905
ENSMUSG00000087502.1	Gm16091
ENSMUSG00000112291.1	RP24-485I12.4
ENSMUSG00000040481.17	Bptf
ENSMUSG00000102185.1	5033404E19Rik
ENSMUSG00000055994.15	Nod2
ENSMUSG00000017715.11	Pgs1
ENSMUSG00000047638.15	Nr1h4
ENSMUSG00000087682.1	Gm14003
ENSMUSG00000097423.1	Gm26522
ENSMUSG00000084021.1	Gm5832
ENSMUSG00000097572.2	Gm26797
ENSMUSG00000080350.1	Gm26248
ENSMUSG00000076796.1	Trav16d-dv11
ENSMUSG00000087195.1	Gm12907
ENSMUSG00000086293.1	Gm11269
ENSMUSG00000106822.1	Gm43533
ENSMUSG00000101380.1	Gm28769
ENSMUSG00000067719.5	Gm10221
ENSMUSG00000084748.1	Gm25289
ENSMUSG00000045210.8	Vcpip1
ENSMUSG00000099711.1	Btbd35f21
ENSMUSG00000089003.1	Gm23854
ENSMUSG00000086432.1	B430119L08Rik
ENSMUSG00000064510.1	Gm22458
ENSMUSG00000097224.1	Gm26716
ENSMUSG00000090088.1	Gm15934
ENSMUSG00000108366.1	Gm5586
ENSMUSG00000081211.1	Gm14886
ENSMUSG00000101612.2	Gm7933
ENSMUSG00000053251.6	Olfr212
ENSMUSG00000099776.1	Gm28954
ENSMUSG00000036513.15	Commd2
ENSMUSG00000020122.16	Egfr
ENSMUSG00000079544.2	Igkv13-87
ENSMUSG00000106229.1	Gm19409
ENSMUSG00000024032.6	Tff1
ENSMUSG00000097693.2	4930471M09Rik
ENSMUSG00000036672.5	Cenpt
ENSMUSG00000022915.3	1700093J21Rik
ENSMUSG00000030747.5	Dgat2
ENSMUSG00000085556.1	Gm15020
ENSMUSG00000110333.1	Gm45861
ENSMUSG00000090109.1	Ear-ps10
ENSMUSG00000081372.1	Gm16171
ENSMUSG00000005732.14	Ranbp1
ENSMUSG00000099020.1	Gm27159
ENSMUSG00000077769.1	Gm25215
ENSMUSG00000002204.9	Napsa
ENSMUSG00000022336.2	Eif3e
ENSMUSG00000111088.1	RP24-175C20.10
ENSMUSG00000098473.1	Mir7083
ENSMUSG00000021495.8	Fam193b
ENSMUSG00000033209.17	Ttc28
ENSMUSG00000080977.1	Gm13772
ENSMUSG00000107344.1	Gm2559
ENSMUSG00000096238.1	Gm22583
ENSMUSG00000004631.15	Sgce
ENSMUSG00000091587.1	Gm17191
ENSMUSG00000108227.1	4933412L11Rik
ENSMUSG00000104076.1	Gm37026
ENSMUSG00000074203.4	G430095P16Rik
ENSMUSG00000026737.12	Pip4k2a
ENSMUSG00000089447.1	Gm22532
ENSMUSG00000056943.2	Gm10015
ENSMUSG00000080967.1	Gm12706
ENSMUSG00000106644.1	Gm42954
ENSMUSG00000036880.9	Acaa2
ENSMUSG00000065441.2	Mir128-2
ENSMUSG00000093128.1	Gm24369
ENSMUSG00000037849.8	Ifi206
ENSMUSG00000110689.1	Gm45731
ENSMUSG00000022412.12	Mief1
ENSMUSG00000030493.13	Faap24
ENSMUSG00000103011.1	Gm8860
ENSMUSG00000080498.2	Gm26302
ENSMUSG00000092256.1	Gm18359
ENSMUSG00000095931.1	Vmn1r159
ENSMUSG00000111049.1	RP24-538A12.3
ENSMUSG00000084468.1	Gm22955
ENSMUSG00000084097.1	Gm14922
ENSMUSG00000105790.1	AC122546.1
ENSMUSG00000065455.1	Mir21a
ENSMUSG00000094804.1	Gm21977
ENSMUSG00000106946.1	Gm42856
ENSMUSG00000097486.2	Gm17733
ENSMUSG00000092086.1	Gm6793
ENSMUSG00000098910.1	Mir6416
ENSMUSG00000112745.1	RP23-348F2.2
ENSMUSG00000101256.1	Gm28133
ENSMUSG00000088369.1	Gm23501
ENSMUSG00000084452.1	Gm24597
ENSMUSG00000045684.10	Lcn6
ENSMUSG00000050812.18	AI314180
ENSMUSG00000083220.1	Gm12919
ENSMUSG00000090117.7	Gm16541
ENSMUSG00000104280.1	Rps2-ps11
ENSMUSG00000080893.1	Gm15920
ENSMUSG00000072707.3	Olfr31
ENSMUSG00000004980.16	Hnrnpa2b1
ENSMUSG00000104103.1	Gm9517
ENSMUSG00000079070.10	Gm3985
ENSMUSG00000088150.1	Gm26346
ENSMUSG00000112751.1	RP23-271A21.2
ENSMUSG00000038102.15	Trappc11
ENSMUSG00000104987.1	2810432F15Rik
ENSMUSG00000111689.1	Olfr1082
ENSMUSG00000004633.17	Chn2
ENSMUSG00000097632.1	4930552P12Rik
ENSMUSG00000050856.16	Atp5k
ENSMUSG00000031293.13	Rs1
ENSMUSG00000104896.1	Rnu3b4
ENSMUSG00000080732.1	Gm13222
ENSMUSG00000064455.1	n-R5s56
ENSMUSG00000105229.1	Gm43149
ENSMUSG00000026811.18	St6galnac6
ENSMUSG00000106674.1	Gm43153
ENSMUSG00000096305.1	Gm23047
ENSMUSG00000009876.13	Cox4i2
ENSMUSG00000063129.1	Aldoart2
ENSMUSG00000047149.5	Olfr1052
ENSMUSG00000019295.8	Tmem129
ENSMUSG00000099242.1	Obox4-ps3
ENSMUSG00000081666.1	Gm11677
ENSMUSG00000074336.5	Apoc4
ENSMUSG00000062044.15	Lmtk3
ENSMUSG00000098189.1	Gm8604
ENSMUSG00000099417.1	1700028B04Rik
ENSMUSG00000109442.1	Gm34964
ENSMUSG00000036545.8	Adamts2
ENSMUSG00000097995.1	Gm24362
ENSMUSG00000027412.12	Lpin3
ENSMUSG00000055643.4	4931431F19Rik
ENSMUSG00000096482.1	Gm23977
ENSMUSG00000028804.19	Csmd2
ENSMUSG00000090107.1	Gm11492
ENSMUSG00000094243.1	Obox4-ps22
ENSMUSG00000084287.1	Gm14576
ENSMUSG00000098353.1	Mir7057
ENSMUSG00000101719.1	Gm28216
ENSMUSG00000105352.4	C030018K13Rik
ENSMUSG00000089665.2	Fcor
ENSMUSG00000035875.14	AI182371
ENSMUSG00000066897.7	Olfr872
ENSMUSG00000043267.3	Olfr1031
ENSMUSG00000031922.12	Cep57
ENSMUSG00000094253.1	Mir3471-2
ENSMUSG00000047462.8	A530099J19Rik
ENSMUSG00000038271.17	Iffo1
ENSMUSG00000092795.2	Gm22690
ENSMUSG00000087768.1	Gm22755
ENSMUSG00000036578.7	Fxyd7
ENSMUSG00000091652.1	Vmn1r57
ENSMUSG00000030167.15	Klrc1
ENSMUSG00000080405.1	Gm23651
ENSMUSG00000082035.1	Rpl17-ps8
ENSMUSG00000088796.1	Gm22536
ENSMUSG00000075181.1	Olfr1066
ENSMUSG00000085514.1	Bcas3os2
ENSMUSG00000050613.5	Olfr125
ENSMUSG00000054779.5	Fgf2os
ENSMUSG00000028773.8	Fabp3
ENSMUSG00000015709.9	Arnt2
ENSMUSG00000105605.1	Ighv1-86
ENSMUSG00000102434.1	Gm38049
ENSMUSG00000102973.1	E430014B02Rik
ENSMUSG00000025359.10	Pmel
ENSMUSG00000108060.2	4921529L05Rik
ENSMUSG00000071669.14	Snx29
ENSMUSG00000072553.10	Gm525
ENSMUSG00000075271.4	Ttc30a1
ENSMUSG00000046897.16	Zfp740
ENSMUSG00000019461.12	Plscr3
ENSMUSG00000095249.1	n-R5s103
ENSMUSG00000064369.1	mt-Te
ENSMUSG00000104374.1	Gm37517
ENSMUSG00000073437.10	D330041H03Rik
ENSMUSG00000091326.1	Traj54
ENSMUSG00000093394.1	Gm20621
ENSMUSG00000106476.1	Rpl36-ps9
ENSMUSG00000026109.14	Tmeff2
ENSMUSG00000044390.4	Tigd3
ENSMUSG00000026596.13	Abl2
ENSMUSG00000040017.8	Saa4
ENSMUSG00000089066.1	Gm22836
ENSMUSG00000083140.1	Gm5073
ENSMUSG00000112465.1	RP23-337J19.3
ENSMUSG00000069539.11	Scyl2
ENSMUSG00000026107.11	Nabp1
ENSMUSG00000025475.17	Adgra1
ENSMUSG00000103929.1	Gm37892
ENSMUSG00000103227.1	Gm37733
ENSMUSG00000085680.1	Gm13327
ENSMUSG00000105237.1	Gm42580
ENSMUSG00000030729.17	Pgm2l1
ENSMUSG00000038216.7	Pnmt
ENSMUSG00000021432.14	Slc35b3
ENSMUSG00000056071.12	S100a9
ENSMUSG00000108763.1	Gm36028
ENSMUSG00000060206.11	Zfp462
ENSMUSG00000095599.1	Gm6215
ENSMUSG00000039958.17	Etfbkmt
ENSMUSG00000100539.1	Gm20913
ENSMUSG00000046999.2	1110032F04Rik
ENSMUSG00000096663.1	Vmn1r103
ENSMUSG00000032380.8	Dapk2
ENSMUSG00000048602.8	Morc2b
ENSMUSG00000097790.1	Gm16399
ENSMUSG00000059674.6	Cdh24
ENSMUSG00000025427.14	Rnf165
ENSMUSG00000105227.1	Gm42624
ENSMUSG00000058761.5	Rnf169
ENSMUSG00000042073.15	Abhd14b
ENSMUSG00000030124.2	Lag3
ENSMUSG00000063715.2	Olfr816
ENSMUSG00000097071.1	4930544I03Rik
ENSMUSG00000028523.13	Tctex1d1
ENSMUSG00000092460.1	Gm8878
ENSMUSG00000080574.1	Mir466i
ENSMUSG00000031754.10	Nudt21
ENSMUSG00000028544.14	Slc5a9
ENSMUSG00000110662.1	Gm45722
ENSMUSG00000007440.10	Pcdha11
ENSMUSG00000093822.1	Gm24801
ENSMUSG00000108228.2	6430584L05Rik
ENSMUSG00000045896.14	Paip2b
ENSMUSG00000017652.16	Cd40
ENSMUSG00000082315.2	Gm16523
ENSMUSG00000082699.1	Gm12736
ENSMUSG00000007833.15	Aldh16a1
ENSMUSG00000083499.1	Gm14609
ENSMUSG00000082966.1	Gm14614
ENSMUSG00000089230.1	Gm22203
ENSMUSG00000059851.15	Kmt5c
ENSMUSG00000083430.1	Gm13006
ENSMUSG00000022837.13	Iqcb1
ENSMUSG00000024883.6	Rin1
ENSMUSG00000107225.1	Gm43637
ENSMUSG00000032803.15	Cdv3
ENSMUSG00000052013.14	Btla
ENSMUSG00000110252.1	Gm2961
ENSMUSG00000109942.1	Gm45262
ENSMUSG00000026413.12	Pkp1
ENSMUSG00000104721.1	Gm42696
ENSMUSG00000025473.16	Adam8
ENSMUSG00000092340.3	Olfr754-ps1
ENSMUSG00000084370.3	Gm15442
ENSMUSG00000042363.14	Lgalsl
ENSMUSG00000110268.1	Gm45436
ENSMUSG00000021814.16	Anxa7
ENSMUSG00000101365.1	Gm19325
ENSMUSG00000082170.1	Gm8617
ENSMUSG00000098607.1	Mir6360
ENSMUSG00000110329.1	Gm45304
ENSMUSG00000095723.1	Gm23647
ENSMUSG00000093862.2	Gm5117
ENSMUSG00000108425.1	Gm44706
ENSMUSG00000021816.10	Ppp3cb
ENSMUSG00000084855.2	Gm9850
ENSMUSG00000100056.1	Gm28173
ENSMUSG00000063133.2	Klk1b1
ENSMUSG00000093923.7	Gm5935
ENSMUSG00000109376.1	Olfr761
ENSMUSG00000049799.13	Lrrc19
ENSMUSG00000096977.2	Gm10827
ENSMUSG00000040374.13	Pex2
ENSMUSG00000037851.13	Iars
ENSMUSG00000106121.1	Gm42679
ENSMUSG00000102890.1	Gm7626
ENSMUSG00000031803.8	B3gnt3
ENSMUSG00000065057.1	Gm25703
ENSMUSG00000037603.6	Gm5519
ENSMUSG00000032178.14	Ilf3
ENSMUSG00000083446.1	Gm12826
ENSMUSG00000030306.14	Tmtc1
ENSMUSG00000108210.1	Gm44179
ENSMUSG00000083012.8	Fam220a
ENSMUSG00000020309.6	Chac2
ENSMUSG00000025578.9	Cbx8
ENSMUSG00000032300.7	1700017B05Rik
ENSMUSG00000103539.1	Gm37834
ENSMUSG00000103738.1	Gm37652
ENSMUSG00000096597.1	Gm21886
ENSMUSG00000107661.1	Gm18402
ENSMUSG00000098632.1	Mir7665
ENSMUSG00000042428.6	Mgat3
ENSMUSG00000096797.1	Obox4-ps20
ENSMUSG00000092567.1	Vmn2r-ps73
ENSMUSG00000041044.9	Lrit1
ENSMUSG00000021944.15	Gata4
ENSMUSG00000081788.2	Gm5898
ENSMUSG00000100050.1	Gm28121
ENSMUSG00000108373.1	Gm45168
ENSMUSG00000004591.16	Pkn2
ENSMUSG00000097299.1	Gm26654
ENSMUSG00000082463.1	Gm15765
ENSMUSG00000002963.17	Pnkp
ENSMUSG00000043424.10	Eif3j2
ENSMUSG00000076795.6	Trav8d-2
ENSMUSG00000097424.2	1700030M09Rik
ENSMUSG00000094539.3	Olfr191
ENSMUSG00000103391.1	Gm38302
ENSMUSG00000066189.9	Cacng3
ENSMUSG00000100444.1	C530043A13Rik
ENSMUSG00000088855.1	Gm24724
ENSMUSG00000109041.1	Gm18465
ENSMUSG00000028978.12	Nos3
ENSMUSG00000104749.1	Gm42926
ENSMUSG00000106276.1	Gm9397
ENSMUSG00000097285.1	Gm26683
ENSMUSG00000100475.1	Gm29543
ENSMUSG00000052236.7	Gm9871
ENSMUSG00000103298.1	Gm38232
ENSMUSG00000095037.1	Gm22347
ENSMUSG00000086687.1	4930547E08Rik
ENSMUSG00000101934.1	Gm18304
ENSMUSG00000109055.1	Gm2676
ENSMUSG00000103385.1	Gm37752
ENSMUSG00000030681.18	Mvp
ENSMUSG00000069390.5	Olfr707
ENSMUSG00000102885.1	Gm37280
ENSMUSG00000110530.1	Gm45771
ENSMUSG00000087621.7	1700003G18Rik
ENSMUSG00000064791.1	Snord14e
ENSMUSG00000090709.1	Gm17173
ENSMUSG00000097927.1	Gm6999
ENSMUSG00000028207.18	Asph
ENSMUSG00000081929.1	Rps11-ps2
ENSMUSG00000106240.1	Gm3544
ENSMUSG00000057440.7	Mpp7
ENSMUSG00000110757.1	RP23-187B11.8
ENSMUSG00000090559.1	Gm17137
ENSMUSG00000090355.3	Vmn2r-ps128
ENSMUSG00000101056.1	Gm28329
ENSMUSG00000065045.1	Gm24046
ENSMUSG00000101533.1	Gm29393
ENSMUSG00000088364.2	Gm28020
ENSMUSG00000026991.20	Pkp4
ENSMUSG00000083596.4	Rpl21-ps15
ENSMUSG00000070729.5	Gm12966
ENSMUSG00000105415.1	Gm44364
ENSMUSG00000101147.1	Gm20818
ENSMUSG00000077588.1	Gm24372
ENSMUSG00000096953.1	Gm26571
ENSMUSG00000083075.1	Gm11980
ENSMUSG00000004044.9	Ptrf
ENSMUSG00000102332.1	Gm19331
ENSMUSG00000108591.1	Particl
ENSMUSG00000105976.1	Gm42782
ENSMUSG00000030188.12	Magohb
ENSMUSG00000110634.1	Gm45895
ENSMUSG00000044697.5	Gm5479
ENSMUSG00000112650.1	RP23-152I9.1
ENSMUSG00000085656.1	Gm13180
ENSMUSG00000021940.9	Ptpn20
ENSMUSG00000039007.9	Cpq
ENSMUSG00000083413.1	Vmn1r-ps110
ENSMUSG00000101157.1	Gm20905
ENSMUSG00000089497.1	Gm26360
ENSMUSG00000112341.1	RP23-65M10.2
ENSMUSG00000078280.1	Tas2r122
ENSMUSG00000030443.16	Zfp583
ENSMUSG00000020865.16	Abcc3
ENSMUSG00000095362.7	Gm14325
ENSMUSG00000093441.1	Mir5710
ENSMUSG00000028766.10	Alpl
ENSMUSG00000107609.1	Gm20177
ENSMUSG00000022969.13	Il10rb
ENSMUSG00000093843.1	Gm25939
ENSMUSG00000029586.9	Spdye4b
ENSMUSG00000109676.1	Gm8913
ENSMUSG00000085966.1	Gm14368
ENSMUSG00000065428.4	Mir382
ENSMUSG00000069717.7	Gm11568
ENSMUSG00000002968.8	Med25
ENSMUSG00000092515.8	C87198
ENSMUSG00000085668.2	Gm35202
ENSMUSG00000029541.12	Cyp2w1
ENSMUSG00000103590.1	Gm37353
ENSMUSG00000095932.2	Vmn1r49
ENSMUSG00000060862.10	Zbtb40
ENSMUSG00000073682.3	Gm10563
ENSMUSG00000109977.1	Gm19140
ENSMUSG00000040413.15	Timd2
ENSMUSG00000025933.15	Tmem14a
ENSMUSG00000026154.4	Sdhaf4
ENSMUSG00000028470.10	Hint2
ENSMUSG00000041512.3	4930569F06Rik
ENSMUSG00000048155.4	H2bfm
ENSMUSG00000035295.10	Wdr38
ENSMUSG00000061972.3	Olfr99
ENSMUSG00000084821.1	Gm15880
ENSMUSG00000101503.1	Gm28364
ENSMUSG00000108644.1	Gm44920
ENSMUSG00000064860.1	n-R5s220
ENSMUSG00000005611.15	Mrvi1
ENSMUSG00000093745.1	Gm24420
ENSMUSG00000102682.5	Gm37223
ENSMUSG00000006676.16	Usp19
ENSMUSG00000092488.1	Gm18159
ENSMUSG00000021775.10	Nr1d2
ENSMUSG00000022288.1	4930447A16Rik
ENSMUSG00000112355.1	RP23-197K16.1
ENSMUSG00000064398.1	Gm23628
ENSMUSG00000026896.14	Ifih1
ENSMUSG00000095388.7	Gm10681
ENSMUSG00000028542.17	Slc6a9
ENSMUSG00000097937.1	Gm6967
ENSMUSG00000109562.1	Gm45178
ENSMUSG00000083837.1	Gm14427
ENSMUSG00000104287.1	Gm37456
ENSMUSG00000029679.7	Hyal6
ENSMUSG00000103038.1	Gm37124
ENSMUSG00000089694.2	Nat8f7
ENSMUSG00000106609.1	Gm43181
ENSMUSG00000108854.1	D830036C21Rik
ENSMUSG00000101756.1	Gm29402
ENSMUSG00000085357.1	Gm13480
ENSMUSG00000004791.6	Pgf
ENSMUSG00000108246.1	Gm43896
ENSMUSG00000110745.1	RP24-86H17.1
ENSMUSG00000080668.1	Gm24999
ENSMUSG00000024924.14	Vldlr
ENSMUSG00000084960.1	B430010I23Rik
ENSMUSG00000111344.1	RP23-308N3.4
ENSMUSG00000020863.15	Luc7l3
ENSMUSG00000086728.2	Man2c1os
ENSMUSG00000028963.1	Uts2
ENSMUSG00000099951.1	Gm9226
ENSMUSG00000098251.1	Mir7656
ENSMUSG00000028760.16	Eif4g3
ENSMUSG00000100011.1	Gm28458
ENSMUSG00000025350.15	Rdh5
ENSMUSG00000098977.1	Gm27196
ENSMUSG00000000149.10	Gna12
ENSMUSG00000081720.1	Gm12391
ENSMUSG00000094834.1	Gm25472
ENSMUSG00000110759.1	RP23-187B11.16
ENSMUSG00000107552.1	Gm44096
ENSMUSG00000094145.1	Vmn2r20
ENSMUSG00000083684.1	Gm14034
ENSMUSG00000068323.12	Slc4a5
ENSMUSG00000080298.2	Gm14807
ENSMUSG00000042203.7	Tbc1d22b
ENSMUSG00000090244.1	Gm16572
ENSMUSG00000041707.7	1810011H11Rik
ENSMUSG00000091987.8	Gm10352
ENSMUSG00000025931.15	Paqr8
ENSMUSG00000065400.1	Mir200a
ENSMUSG00000097996.1	Gm5313
ENSMUSG00000108145.1	Gm44191
ENSMUSG00000034601.16	2700049A03Rik
ENSMUSG00000108822.1	Gm44787
ENSMUSG00000095206.1	Gm17404
ENSMUSG00000086859.3	Snhg20
ENSMUSG00000065410.1	Mir298
ENSMUSG00000020882.17	Cacnb1
ENSMUSG00000085226.1	Gm7855
ENSMUSG00000081244.3	Gm13529
ENSMUSG00000085380.1	E130120K24Rik
ENSMUSG00000021611.8	Tert
ENSMUSG00000084125.1	Gm8757
ENSMUSG00000069581.12	Tspear
ENSMUSG00000038750.12	Omt2b
ENSMUSG00000034528.15	Hsd17b13
ENSMUSG00000110357.1	A030001D20Rik
ENSMUSG00000003279.16	Dlgap1
ENSMUSG00000045509.5	Gpr150
ENSMUSG00000097652.2	Mhrt
ENSMUSG00000031212.3	Pgr15l
ENSMUSG00000084099.1	Gm12929
ENSMUSG00000106383.1	E330034L11Rik
ENSMUSG00000074763.5	Macrod2os2
ENSMUSG00000039710.14	Slc7a12
ENSMUSG00000026955.13	Sapcd2
ENSMUSG00000097519.2	4930558J18Rik
ENSMUSG00000095093.1	Vmn2r111
ENSMUSG00000097624.1	Gm5091
ENSMUSG00000034000.15	Neu4
ENSMUSG00000024521.7	Pmaip1
ENSMUSG00000060613.10	Cyp2c70
ENSMUSG00000099075.1	Mir7674
ENSMUSG00000007888.15	Crlf1
ENSMUSG00000030685.5	Kctd13
ENSMUSG00000072849.10	Serpina1e
ENSMUSG00000109439.1	Gm44853
ENSMUSG00000095290.1	Gm24196
ENSMUSG00000088285.1	Gm23589
ENSMUSG00000112282.1	RP23-438F16.18
ENSMUSG00000098731.1	Mir7027
ENSMUSG00000100868.1	Gm28095
ENSMUSG00000011752.6	Pgam1
ENSMUSG00000106292.1	Gm43174
ENSMUSG00000085430.2	Gm15619
ENSMUSG00000022723.15	Crybg3
ENSMUSG00000029499.11	Pxmp2
ENSMUSG00000104373.1	Gm37511
ENSMUSG00000099061.1	Gm28050
ENSMUSG00000108579.1	Gm45154
ENSMUSG00000025330.6	Padi4
ENSMUSG00000022296.8	Baalc
ENSMUSG00000104821.1	Gm42481
ENSMUSG00000082001.3	Gm15607
ENSMUSG00000112871.1	RP24-396P4.1
ENSMUSG00000105520.1	Gm42837
ENSMUSG00000066113.16	Adamtsl1
ENSMUSG00000088046.1	Gm23324
ENSMUSG00000051851.5	Cxx1c
ENSMUSG00000039716.12	Dock3
ENSMUSG00000028145.9	Them4
ENSMUSG00000098725.1	Gm27335
ENSMUSG00000087637.1	Gm11986
ENSMUSG00000025317.7	Car5a
ENSMUSG00000106870.1	Gm43681
ENSMUSG00000081481.1	Gm14293
ENSMUSG00000036095.10	Dgkb
ENSMUSG00000086453.7	Gm11457
ENSMUSG00000078721.1	Fam205a1
ENSMUSG00000087106.1	Gm13964
ENSMUSG00000022013.3	Dnajc15
ENSMUSG00000085059.1	Gm11750
ENSMUSG00000014873.15	Surf2
ENSMUSG00000029319.8	Coq2
ENSMUSG00000077903.1	Mir294
ENSMUSG00000028107.14	Tars2
ENSMUSG00000045659.18	Plekha7
ENSMUSG00000111821.1	RP23-292G1.2
ENSMUSG00000090700.1	Cyp4f40
ENSMUSG00000087794.1	Gm25966
ENSMUSG00000086925.1	Gm6286
ENSMUSG00000101230.1	Gm21862
ENSMUSG00000095597.2	Gm6472
ENSMUSG00000087174.7	5530601H04Rik
ENSMUSG00000106326.1	Gm42977
ENSMUSG00000089776.1	Gm15684
ENSMUSG00000111231.1	RP23-290D15.1
ENSMUSG00000097429.1	Gm26520
ENSMUSG00000044030.4	Irf2bp1
ENSMUSG00000032207.10	Lipc
ENSMUSG00000051390.9	Zbtb22
ENSMUSG00000084399.2	Gm15666
ENSMUSG00000063728.10	Magea6
ENSMUSG00000054428.12	Atpif1
ENSMUSG00000041935.9	AW549877
ENSMUSG00000005470.8	Asf1b
ENSMUSG00000109265.1	Gm45000
ENSMUSG00000057933.10	Gsta2
ENSMUSG00000021576.5	Pdcd6
ENSMUSG00000065084.1	Gm26496
ENSMUSG00000086939.1	Gm13530
ENSMUSG00000071713.4	Csf2rb
ENSMUSG00000103097.1	Gm37556
ENSMUSG00000094525.2	Trbv12-2
ENSMUSG00000034152.5	Exoc3
ENSMUSG00000010067.13	Rassf1
ENSMUSG00000098156.1	Gm27023
ENSMUSG00000015341.17	Golga7
ENSMUSG00000045034.12	Ankrd34b
ENSMUSG00000097779.1	4833407H14Rik
ENSMUSG00000090031.2	4732440D04Rik
ENSMUSG00000080152.4	Gm12260
ENSMUSG00000074210.3	E130208F15Rik
ENSMUSG00000054823.16	Nsd3
ENSMUSG00000064981.1	Snora70
ENSMUSG00000042216.13	Sgsm1
ENSMUSG00000021448.6	Shc3
ENSMUSG00000073968.4	Trim68
ENSMUSG00000026730.12	Pter
ENSMUSG00000058030.4	Vmn1r237
ENSMUSG00000102879.1	Gm37135
ENSMUSG00000065745.1	Gm25004
ENSMUSG00000030541.16	Idh2
ENSMUSG00000024228.12	Nudt12
ENSMUSG00000034793.15	G6pc3
ENSMUSG00000089541.1	Gm25834
ENSMUSG00000049872.8	Fam26e
ENSMUSG00000094790.2	Gm6625
ENSMUSG00000097940.2	Gm21392
ENSMUSG00000085262.1	Gm11574
ENSMUSG00000101017.1	Gm21658
ENSMUSG00000098233.1	Gm26954
ENSMUSG00000087291.1	Gm11946
ENSMUSG00000041498.13	Kif14
ENSMUSG00000087308.1	Gm16195
ENSMUSG00000074373.6	Gm10680
ENSMUSG00000091768.1	Gm17617
ENSMUSG00000091415.5	Ak9
ENSMUSG00000045132.3	Olfr620
ENSMUSG00000036442.8	Thap11
ENSMUSG00000101787.1	Gm20853
ENSMUSG00000112049.1	RP23-257B9.4
ENSMUSG00000105303.1	Gm18555
ENSMUSG00000084718.1	n-R5s187
ENSMUSG00000020368.15	Canx
ENSMUSG00000063971.6	Krt88
ENSMUSG00000076925.2	Traj3
ENSMUSG00000070448.11	Vmn2r89
ENSMUSG00000071567.6	A830039N20Rik
ENSMUSG00000021685.11	Otp
ENSMUSG00000056917.12	Sipa1
ENSMUSG00000111894.1	RP23-353G9.1
ENSMUSG00000092802.1	Gm26460
ENSMUSG00000052477.15	C130026I21Rik
ENSMUSG00000073096.11	Lrrc61
ENSMUSG00000071528.3	Usmg5
ENSMUSG00000087692.1	Gm11940
ENSMUSG00000022543.8	4930451G09Rik
ENSMUSG00000032002.10	Dcun1d5
ENSMUSG00000102784.1	Gm38251
ENSMUSG00000046215.3	Rprml
ENSMUSG00000092301.1	Gm6887
ENSMUSG00000065881.1	Gm22866
ENSMUSG00000045826.8	Ptprcap
ENSMUSG00000086103.1	Gm11832
ENSMUSG00000080703.2	Gm13183
ENSMUSG00000079415.2	Cntf
ENSMUSG00000086190.1	4930579M01Rik
ENSMUSG00000074591.7	Ankub1
ENSMUSG00000034390.16	Cmip
ENSMUSG00000045246.11	Kcng4
ENSMUSG00000091931.5	Gon7
ENSMUSG00000019338.13	Zfp687
ENSMUSG00000086060.1	Gm16084
ENSMUSG00000042210.17	Abhd14a
ENSMUSG00000091401.1	Gm9252
ENSMUSG00000107930.1	Gm44162
ENSMUSG00000081994.1	Gm14517
ENSMUSG00000082648.1	Gm11366
ENSMUSG00000055838.4	Olfr357
ENSMUSG00000030543.10	Mesp2
ENSMUSG00000044258.9	Ctla2a
ENSMUSG00000100119.1	2700089I24Rik
ENSMUSG00000021687.14	Scamp1
ENSMUSG00000097193.1	Gm26664
ENSMUSG00000066368.1	Actl11
ENSMUSG00000037720.16	Tmem33
ENSMUSG00000069899.3	Gm12166
